strategy,timeframe,rank,total_trades,wins,losses,win_rate,gross_profit,gross_loss,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,average_holding_candles,gross_pnl_before_fees,total_fees,net_expectancy,gross_expectancy,fee_expectancy,gross_profit_before_fees,gross_loss_before_fees,gross_profit_factor,net_profit_factor,flats,average_winner,median_winner,average_loser,median_loser,payoff_ratio,break_even_win_rate,actual_minus_break_even_win_rate,median_holding,holding_p25,holding_p75,holding_p95,raw_entry_signals,completed_trades,suppressed_signals,suppression_rate,raw_signals_per_opened_trade,positive_months,negative_months,profitable_month_percentage,best_month,worst_month,positive_pnl_concentration_top_2_months,take_profit_exits,take_profit_exit_percentage,take_profit_net_pnl,stop_loss_exits,stop_loss_exit_percentage,stop_loss_net_pnl,max_holding_exits,max_holding_exit_percentage,max_holding_net_pnl,strategy_exit_exits,strategy_exit_exit_percentage,strategy_exit_net_pnl,monthly_diagnostics,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles,min_quality_score,min_body_to_range,min_close_location,min_range_expansion,min_atr_expansion,min_ema20_slope_pct,min_ema_alignment_strength,min_breakout_distance_pct,min_close_location_filter
short_compression_breakdown,15m,1,925,386,539,0.4172972972972973,282.7988117305749,341.5679877129659,0.827942962758626,-0.06353424430528755,74.44691624084396,15.224734123959449,-58.769175982390976,16.39135135135135,15.224734123959449,73.99391010635041,-0.06353424430528755,0.016459172025902108,0.07999341633118963,315.1711499687359,299.9464158447765,1.050758179860493,0.827942962758626,0,0.7326394086284325,1.1204799999999944,-0.6337068417680258,-0.8803199999999956,1.1561172459246096,0.46379667056146995,-0.04649937326417264,21.0,8.0,24.0,24.0,1552,925,627,0.40399484536082475,1.6778378378378378,4,8,0.3333333333333333,2025-02,2025-10,0.8834640430464955,201,0.2172972972972973,225.21648000000025,317,0.3427027027027027,-279.06144,407,0.44,-4.924215982391036,0,0.0,0.0,"[{""month"":""2025-01"",""trades"":80,""profit_factor"":0.7541557359290189,""expectancy"":-0.1051082427161373,""net_pnl"":-8.408659417290984,""profitable"":false},{""month"":""2025-02"",""trades"":67,""profit_factor"":1.4466932575665832,""expectancy"":0.14187184670882366,""net_pnl"":9.505413729491185,""profitable"":true},{""month"":""2025-03"",""trades"":90,""profit_factor"":0.937656499716967,""expectancy"":-0.02647671039221682,""net_pnl"":-2.3829039352995136,""profitable"":false},{""month"":""2025-04"",""trades"":76,""profit_factor"":0.5536626718027499,""expectancy"":-0.21147303438836573,""net_pnl"":-16.071950613515796,""profitable"":false},{""month"":""2025-05"",""trades"":69,""profit_factor"":0.8071663723304914,""expectancy"":-0.06768376193011727,""net_pnl"":-4.670179573178092,""profitable"":false},{""month"":""2025-06"",""trades"":72,""profit_factor"":0.7344942614281561,""expectancy"":-0.08924157880266816,""net_pnl"":-6.425393673792107,""profitable"":false},{""month"":""2025-07"",""trades"":75,""profit_factor"":0.591351518185295,""expectancy"":-0.151216028036446,""net_pnl"":-11.34120210273345,""profitable"":false},{""month"":""2025-08"",""trades"":82,""profit_factor"":1.10314630276529,""expectancy"":0.02713808284395577,""net_pnl"":2.225322793204373,""profitable"":true},{""month"":""2025-09"",""trades"":63,""profit_factor"":0.48329235663557185,""expectancy"":-0.16500870974240767,""net_pnl"":-10.395548713771683,""profitable"":false},{""month"":""2025-10"",""trades"":90,""profit_factor"":0.5315302613216066,""expectancy"":-0.2044045518236057,""net_pnl"":-18.396409664124512,""profitable"":false},{""month"":""2025-11"",""trades"":80,""profit_factor"":1.2765549282449378,""expectancy"":0.09457281660830835,""net_pnl"":7.565825328664668,""profitable"":true},{""month"":""2025-12"",""trades"":81,""profit_factor"":1.0009688378074135,""expectancy"":0.00032728222166584164,""net_pnl"":0.02650985995493317,""profitable"":true}]",,,,,,0.012,0.008,24,,,,,,,,,
