strategy,timeframe,rank,total_trades,wins,losses,win_rate,gross_profit,gross_loss,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,average_holding_candles,gross_pnl_before_fees,total_fees,net_expectancy,gross_expectancy,fee_expectancy,gross_profit_before_fees,gross_loss_before_fees,gross_profit_factor,net_profit_factor,flats,average_winner,median_winner,average_loser,median_loser,payoff_ratio,break_even_win_rate,actual_minus_break_even_win_rate,median_holding,holding_p25,holding_p75,holding_p95,raw_entry_signals,completed_trades,suppressed_signals,suppression_rate,raw_signals_per_opened_trade,positive_months,negative_months,profitable_month_percentage,best_month,worst_month,positive_pnl_concentration_top_2_months,take_profit_exits,take_profit_exit_percentage,take_profit_net_pnl,stop_loss_exits,stop_loss_exit_percentage,stop_loss_net_pnl,max_holding_exits,max_holding_exit_percentage,max_holding_net_pnl,strategy_exit_exits,strategy_exit_exit_percentage,strategy_exit_net_pnl,monthly_diagnostics,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles,min_quality_score,min_body_to_range,min_close_location,min_range_expansion,min_atr_expansion,min_ema20_slope_pct,min_ema_alignment_strength,min_breakout_distance_pct,min_close_location_filter
short_failed_breakout,15m,1,985,412,573,0.4182741116751269,283.46356939214087,367.4875979768485,0.771355471457295,-0.08530358231950015,92.77293977092165,-5.221939808784136,-84.02402858470765,16.886294416243654,-5.221939808784136,78.80208877592352,-0.08530358231950015,-0.00530146173480623,0.08000212058469393,317.75162090023065,322.97356070901475,0.9838316802238533,0.771355471457295,0,0.6880183723110216,0.6531480381528294,-0.6413396125250411,-0.8803199999999958,1.0727832163714321,0.4824431190400015,-0.06416900736487458,22.0,9.0,24.0,24.0,1743,985,758,0.4348823866896156,1.7695431472081218,2,10,0.16666666666666666,2025-01,2025-05,1.0,190,0.19289340101522842,212.89120000000025,341,0.3461928934010152,-300.18911999999995,454,0.46091370558375633,3.2738914152923186,0,0.0,0.0,"[{""month"":""2025-01"",""trades"":79,""profit_factor"":1.1186825122912143,""expectancy"":0.04242690437937532,""net_pnl"":3.35172544597065,""profitable"":true},{""month"":""2025-02"",""trades"":77,""profit_factor"":0.871065486208651,""expectancy"":-0.04984999362808893,""net_pnl"":-3.8384495093628477,""profitable"":false},{""month"":""2025-03"",""trades"":91,""profit_factor"":0.8453041395421114,""expectancy"":-0.06605559695833972,""net_pnl"":-6.011059323208914,""profitable"":false},{""month"":""2025-04"",""trades"":86,""profit_factor"":0.6102610794861116,""expectancy"":-0.16917451228353372,""net_pnl"":-14.5490080563839,""profitable"":false},{""month"":""2025-05"",""trades"":80,""profit_factor"":0.5690127887509034,""expectancy"":-0.18231514737445362,""net_pnl"":-14.58521178995629,""profitable"":false},{""month"":""2025-06"",""trades"":81,""profit_factor"":0.7113823475618433,""expectancy"":-0.0974411585285241,""net_pnl"":-7.892733840810452,""profitable"":false},{""month"":""2025-07"",""trades"":83,""profit_factor"":0.6546658100546869,""expectancy"":-0.11797745097266767,""net_pnl"":-9.792128430731417,""profitable"":false},{""month"":""2025-08"",""trades"":89,""profit_factor"":0.8983125347810227,""expectancy"":-0.03001959273933824,""net_pnl"":-2.6717437538011035,""profitable"":false},{""month"":""2025-09"",""trades"":67,""profit_factor"":1.0207956844349393,""expectancy"":0.004942333313202498,""net_pnl"":0.3311363319845674,""profitable"":true},{""month"":""2025-10"",""trades"":85,""profit_factor"":0.6689656987429166,""expectancy"":-0.13155127155752588,""net_pnl"":-11.1818580823897,""profitable"":false},{""month"":""2025-11"",""trades"":84,""profit_factor"":0.9140683611140656,""expectancy"":-0.03609516490191674,""net_pnl"":-3.0319938517610066,""profitable"":false},{""month"":""2025-12"",""trades"":83,""profit_factor"":0.564334078365021,""expectancy"":-0.1705145027018945,""net_pnl"":-14.152703724257243,""profitable"":false}]",,,,,,0.012,0.008,24,,,,,,,,,
