strategy,timeframe,rank,total_trades,wins,losses,win_rate,gross_profit,gross_loss,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,average_holding_candles,gross_pnl_before_fees,total_fees,net_expectancy,gross_expectancy,fee_expectancy,gross_profit_before_fees,gross_loss_before_fees,gross_profit_factor,net_profit_factor,flats,average_winner,median_winner,average_loser,median_loser,payoff_ratio,break_even_win_rate,actual_minus_break_even_win_rate,median_holding,holding_p25,holding_p75,holding_p95,raw_entry_signals,completed_trades,suppressed_signals,suppression_rate,raw_signals_per_opened_trade,positive_months,negative_months,profitable_month_percentage,best_month,worst_month,positive_pnl_concentration_top_2_months,take_profit_exits,take_profit_exit_percentage,take_profit_net_pnl,stop_loss_exits,stop_loss_exit_percentage,stop_loss_net_pnl,max_holding_exits,max_holding_exit_percentage,max_holding_net_pnl,strategy_exit_exits,strategy_exit_exit_percentage,strategy_exit_net_pnl,monthly_diagnostics,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles,min_quality_score,min_body_to_range,min_close_location,min_range_expansion,min_atr_expansion,min_ema20_slope_pct,min_ema_alignment_strength,min_breakout_distance_pct,min_close_location_filter
short_regime_transition,15m,1,331,143,188,0.432024,132.501422,109.548262,0.971714,-0.010627,28.0196,22.95316,-3.517658,14.407855,22.95316,26.470819,-0.010627,0.069345,0.079972,132.501422,109.548262,1.209526,0.971714,0,0.845043,1.12048,-0.661483,-0.88032,1.277498,0.439078,-0.007054,13,6,24,24,464,331,133,0.286638,1.401813,6,6,0.5,2025-11,2025-06,0.659866,95,0.287009,106.4456,117,0.353474,-102.99744,119,0.359517,-6.965818,0,0,0,"[{""month"":""2025-01"",""trades"":24,""profit_factor"":1.1080167185,""expectancy"":0.0475446388,""net_pnl"":1.1410713311,""profitable"":true},{""month"":""2025-02"",""trades"":38,""profit_factor"":1.5552651241,""expectancy"":0.1669816638,""net_pnl"":6.3453032232,""profitable"":true},{""month"":""2025-03"",""trades"":25,""profit_factor"":0.6703554808,""expectancy"":-0.1615508792,""net_pnl"":-4.0387719809,""profitable"":false},{""month"":""2025-04"",""trades"":17,""profit_factor"":0.546811867,""expectancy"":-0.2037771966,""net_pnl"":-3.4642123421,""profitable"":false},{""month"":""2025-05"",""trades"":29,""profit_factor"":1.2708575697,""expectancy"":0.0696874859,""net_pnl"":2.0209370901,""profitable"":true},{""month"":""2025-06"",""trades"":26,""profit_factor"":0.4092951806,""expectancy"":-0.3251180241,""net_pnl"":-8.4530686272,""profitable"":false},{""month"":""2025-07"",""trades"":21,""profit_factor"":0.3734479932,""expectancy"":-0.2493174879,""net_pnl"":-5.2356672457,""profitable"":false},{""month"":""2025-08"",""trades"":31,""profit_factor"":1.0433049809,""expectancy"":0.0144110254,""net_pnl"":0.4467417862,""profitable"":true},{""month"":""2025-09"",""trades"":20,""profit_factor"":0.2499331738,""expectancy"":-0.2785668176,""net_pnl"":-5.571336352,""profitable"":false},{""month"":""2025-10"",""trades"":31,""profit_factor"":1.4198196025,""expectancy"":0.148947789,""net_pnl"":4.6173814586,""profitable"":true},{""month"":""2025-11"",""trades"":37,""profit_factor"":1.8322988164,""expectancy"":0.2598249116,""net_pnl"":9.6135217305,""profitable"":true},{""month"":""2025-12"",""trades"":32,""profit_factor"":0.9220328464,""expectancy"":-0.0293612035,""net_pnl"":-0.9395585107,""profitable"":false}]",,,,,,0.012,0.008,24,,,,,,,,,
