strategy,timeframe,rank,total_trades,win_rate,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles
donchian_breakout,5m,57,1201,0.39633638634471274,0.7141580440569958,-0.05596696403553263,68.67500660255179,28.875226283838835,-67.2163238066747,10,,,1.0,,0.006,0.004,12
donchian_breakout,5m,58,1043,0.3547459252157239,0.7137970916587076,-0.07691664713767375,82.85585123403848,3.217223924976264,-80.22406296459373,10,,,0.8,,0.008,0.004,36
donchian_breakout,5m,59,852,0.3767605633802817,0.7136565398838418,-0.08252320622964887,75.17180899905827,-2.1506319604450193,-70.30977170766084,20,,,0.8,,0.008,0.005,36
donchian_breakout,5m,60,844,0.3803317535545024,0.7132910954830769,-0.07624199795556433,67.44989288932916,3.173022934677578,-64.34824627449629,20,,,1.0,,0.01,0.005,24
donchian_breakout,5m,61,829,0.330518697225573,0.713026517267357,-0.07976828433127042,69.77528427844133,0.19216915703965248,-66.12790771062318,20,,,1.0,,0.01,0.004,36
donchian_breakout,5m,62,1092,0.4056776556776557,0.7122190626337896,-0.058291724375259216,65.01793702591056,23.714922951397494,-63.65456301778306,10,,,1.2,,0.006,0.005,12
donchian_breakout,5m,63,892,0.3665919282511211,0.7109514393779841,-0.07135965747428212,68.58810351158606,7.710269640796678,-63.65281446705965,20,,,1.0,,0.008,0.004,24
donchian_breakout,5m,64,871,0.3949483352468427,0.7107087411896151,-0.07516612729088426,69.88025754895263,4.211987924809736,-65.4696968703602,20,,,1.0,,0.008,0.005,24
donchian_breakout,5m,65,852,0.3333333333333333,0.7107083908664379,-0.08008057562820332,72.5444636551929,-0.06867790639177615,-68.22865043522923,20,,,0.8,,0.01,0.004,36
donchian_breakout,5m,66,835,0.3532934131736527,0.7097982588058014,-0.07371383363264689,66.25366034062453,5.251049336474446,-61.55105108326015,20,,,1.2,,0.01,0.004,24
donchian_breakout,5m,67,858,0.34382284382284384,0.708033578285294,-0.07937075453734056,72.4498194294795,0.5401086504219685,-68.1001073930382,20,,,1.0,,0.008,0.004,36
donchian_breakout,5m,68,768,0.421875,0.7067162156061966,-0.07954993554861606,66.96467033123697,0.3457878137883779,-61.09435050133713,30,,,1.2,,0.006,0.005,36
donchian_breakout,5m,69,868,0.3790322580645161,0.7065572713137995,-0.07790158254937014,71.30957209436544,1.8221552092304087,-67.61857365285329,20,,,0.8,,0.01,0.005,24
donchian_breakout,5m,70,1053,0.36752136752136755,0.7045217468861181,-0.06302573373002208,66.63863931498004,17.881054804208436,-66.36609761771325,10,,,1.2,,0.01,0.005,12
donchian_breakout,5m,71,866,0.43187066974595845,0.7032029097834298,-0.07375309046957627,67.27069436092424,5.411988448726432,-63.870176346653054,20,,,1.2,,0.006,0.005,24
