timestamp,entry_price,trade_opened,trade_result,gross_pnl,net_pnl,exit_reason,holding_candles,quality_score,body_to_range,close_location_value,range_expansion_ratio,atr_expansion_ratio,ema20_slope_pct,ema_alignment_strength,breakout_distance_pct,volume_ratio,rsi14,atr14
2025-01-11 16:30:00+00:00,94622.1,False,not_opened,,,,,7.0,0.7882882882882724,0.7983367983368125,1.9493414387031418,1.878207512086305,0.00021266709976597298,0.0004490411989955335,0.0017054657477689821,2.0425615167645876,57.73327652322161,153.6571428571437
2025-01-12 12:00:00+00:00,94384.4,True,winner,0.008171901288772432,0.008171901288772432,max_holding,24,6.0,0.6525297619047332,0.9538690476190156,1.757437070938184,1.4986261001154912,0.00023051375394023133,-0.002006971624565033,0.000794193586011952,1.108513469934383,55.38184004810555,179.36428571428718
2025-01-12 13:15:00+00:00,94597.9,False,not_opened,,,,,4.0,0.44354838709676325,0.6226655348047261,1.4304796599879805,1.3223750150343017,0.0003508460342660502,-0.0009223614215026385,0.001046571921395932,1.247908422604204,79.36873906821415,178.16428571428696
2025-01-12 14:00:00+00:00,94804.8,False,not_opened,,,,,5.0,0.700381679389313,0.7007633587786481,1.207373271889401,1.395154235289632,0.0004767414364315048,-1.3378695054297625e-05,0.0011637411214577926,1.2826761554252601,78.5341339250754,187.7928571428586
2025-01-12 15:15:00+00:00,95222.8,False,not_opened,,,,,7.0,0.7042694868781992,0.7111894503198867,4.238516878804514,3.1652497343251427,0.0007251215338766048,0.0017818592351817055,0.0029206228836543375,3.480347778357293,77.82412998133718,241.97142857143004
2025-01-12 17:00:00+00:00,95108.2,False,not_opened,,,,,3.0,0.46669771774565283,0.6441546343735232,1.0937340804890905,0.8831237513221721,0.0003732000745411135,0.003492168057670592,0.0007249632520440931,0.7032182346422038,67.483370288248,243.11428571428718
2025-01-12 17:30:00+00:00,95199.9,False,not_opened,,,,,5.0,0.5163043478260821,0.8788363171355231,1.5934793683137967,1.2985796044242854,0.00040410832333304114,0.004016084486519869,0.00016074028781954598,0.6954888929159755,61.566836465834726,240.87857142857268
2025-01-12 23:45:00+00:00,94499.9,True,winner,0.01200000000000001,0.01200000000000001,take_profit,3,3.0,0.59348680516565,0.8439079169005936,0.8270257719990364,0.7298112103029027,0.00010538854821495747,-0.0006844766827615172,0.0007328125281290628,0.7043913331979829,43.65605658709093,244.03571428571533
2025-01-13 00:15:00+00:00,95228.7,False,not_opened,,,,,7.0,0.6094934527911846,0.708218470020675,5.390294868818185,3.5795594713655916,0.0008193572375232439,0.00016430368152081664,0.006754428067296835,3.635576477619154,61.61960402466736,324.2857142857153
2025-01-14 08:00:00+00:00,95501.0,True,winner,0.01200000000000001,0.01200000000000001,take_profit,6,7.0,0.8990314448719762,0.8991641236566269,3.5186741363212293,2.997159575072439,0.0006214892200018252,0.010890264573235175,0.00449335148063922,3.9239116407455388,62.75555555555556,251.4714285714269
2025-01-14 09:00:00+00:00,95827.0,False,not_opened,,,,,6.0,0.9038322487346475,0.9954205832730918,1.8962522851919674,1.393517741045509,0.0007526714789725109,0.012331664766655703,0.0003037644875305808,1.9290371587724924,65.81821201677508,297.73571428571034
2025-01-14 09:15:00+00:00,96379.6,False,not_opened,,,,,7.0,0.8132175448925418,0.9205181042095977,2.765723590474353,2.0773128330567414,0.0012336043661762552,0.013229554626566236,0.005746700629977091,4.067527924873381,76.83764063117775,327.0571428571399
2025-01-14 09:30:00+00:00,96739.9,False,not_opened,,,,,6.0,0.5687450670875901,0.8263614838200474,2.3436921938587134,1.7773903284635086,0.0014749430397984487,0.014349835813808755,0.003176278807386516,2.598460367886133,81.52209385810295,356.4214285714261
2025-01-14 09:45:00+00:00,97130.0,True,loser,-0.007999999999999896,-0.007999999999999896,stop_loss,6,5.0,0.5543401051285698,0.6819150447506804,2.3143185927995753,1.7852859653254554,0.0017219242150854353,0.015664628811691946,0.002892104173571742,3.9587751576546655,84.05413271245615,394.2785714285689
2025-01-14 17:45:00+00:00,96481.3,True,winner,0.00034825401399007916,0.00034825401399007916,max_holding,24,5.0,0.7872010628875009,0.958591674047837,0.8167103716430205,0.763049591464823,0.00035016026284195867,0.015528735107459639,0.0024135315691591903,0.6234578601920325,46.9097797774094,591.8357142857141
2025-01-15 01:30:00+00:00,97245.3,True,loser,-0.0004658322818686944,-0.0004658322818686944,max_holding,24,5.0,0.3592315901814363,0.6499466382070438,2.035628937649346,1.5133476384947206,0.0005204838670052059,0.0160966163079019,0.0007594819468671669,2.7043315590438897,68.19943793003188,309.5785714285729
2025-01-15 03:45:00+00:00,97288.7,False,not_opened,,,,,6.0,0.7525773195876134,0.9742268041237115,0.957190538383399,0.9058306521227426,0.000399539089050327,0.01605999499929271,0.0010072969869575534,0.5980901960003493,52.719936928998855,364.08571428571406
2025-01-15 12:30:00+00:00,97047.2,True,winner,0.01200000000000001,0.01200000000000001,take_profit,4,7.0,0.7811468970934754,0.8119402985074673,3.1486519910956985,2.389520540598522,0.00018850581958651524,0.010648906268573533,0.0030199989664616515,1.9197948616774811,45.00806908884701,266.37142857142834
2025-01-15 13:15:00+00:00,97244.5,False,not_opened,,,,,7.0,0.7086186065243665,0.8894482480870013,2.4805194805193826,1.913206197198579,0.00036080044193242955,0.010668986933258493,0.0007986258695091211,2.070790110580018,61.951518870819335,259.56428571428427
2025-01-15 13:30:00+00:00,98457.5,False,not_opened,,,,,7.0,0.8920508860945738,0.8952864181189831,6.7271827850605215,4.055425382354197,0.0015183638724531878,0.011771084545387386,0.011902437219551261,8.922404514651854,75.97054453846673,335.3285714285698
2025-01-15 13:45:00+00:00,98916.1,True,winner,0.009010666615444585,0.009010666615444585,max_holding,24,7.0,0.8193675183133968,0.8500982669287215,2.392391536653074,1.5712452376178074,0.0018216686447996011,0.013200655743770225,0.0032068998041581346,3.0811582671483606,77.99207241318138,356.2142857142836
2025-01-16 15:45:00+00:00,99258.3,True,winner,0.01200000000000001,0.01200000000000001,take_profit,17,7.0,0.885642362671944,0.9854355839252027,2.595799299883321,1.847740190087452,0.0005063129994302695,0.00671570008939878,0.007718938455603189,1.6518211609849247,50.973837209302296,601.9785714285723
2025-01-16 16:00:00+00:00,99366.0,False,not_opened,,,,,5.0,0.1632591246403187,0.33045585339996386,1.4276756756756819,1.0553583048873794,0.0005616955794718326,0.007141732373787007,0.0009216868380097608,2.0614013342743593,50.53526910104116,625.664285714287
2025-01-16 17:30:00+00:00,99956.5,False,not_opened,,,,,3.0,0.2478050528579134,0.3415158573732375,0.9359382860976071,0.8404668423600341,0.000826969784976761,0.009655907566199629,0.0009162369198417864,1.2102731177897526,58.27705266353016,664.0357142857164
2025-01-17 01:30:00+00:00,101616.5,True,loser,-0.008000000000000007,-0.008000000000000007,stop_loss,5,7.0,0.9581401510133812,0.9672142005563652,4.856223866194904,4.034355734544685,0.0015544138210237257,0.014075005442862205,0.013413582124531895,6.441922695565169,75.64631058241578,374.2357142857155
2025-01-17 04:45:00+00:00,101424.9,True,winner,0.008519604160319716,0.008519604160319716,max_holding,24,5.0,0.8104522068778391,0.935282967776852,1.188797682279096,0.829129047260138,0.0005323963568701906,0.018683311479260077,0.0018510927274971644,0.5403066037783484,69.82026092175508,445.4071428571427
2025-01-17 10:15:00+00:00,102190.1,False,not_opened,,,,,6.0,0.7267334074898113,0.8898776418242588,1.0616020468411798,0.9052071346375147,0.00048755903136643575,0.02123545971627517,0.0008834484656695222,1.3560230832479345,70.36279255451859,297.9428571428538
2025-01-17 10:30:00+00:00,102336.3,False,not_opened,,,,,5.0,0.33348540145984074,0.4696624087591347,1.725644558157907,1.4029441345890508,0.0005777946599585526,0.02150843383552101,0.001139700919000037,2.3952943012440926,69.44958847736604,312.48571428571137
2025-01-17 12:00:00+00:00,102486.2,True,winner,0.01200000000000001,0.01200000000000001,take_profit,12,7.0,0.7703591299949311,0.8829033889731827,1.5331523846452233,1.4385654885654782,0.0004908830667997854,0.02220882069892555,0.0007255016262758811,0.8509834682451454,65.3175727203396,274.8571428571408
2025-01-17 12:30:00+00:00,102665.0,False,not_opened,,,,,5.0,0.4165352556882104,0.8220319891867515,1.721209771229175,1.6291189346475337,0.0005688681039579535,0.022623521633137213,0.0002503914192711475,1.4310186102277371,64.8650125696796,272.4785714285702
2025-01-17 14:45:00+00:00,103322.0,False,not_opened,,,,,7.0,0.9856807511737123,1.0,3.15263644773358,2.205050467704369,0.0008865983877162087,0.023430942085097696,0.0012413524442821313,2.9003502182924774,68.74151780801817,386.38571428571385
2025-01-17 15:00:00+00:00,103999.4,False,not_opened,,,,,7.0,0.7083115525352849,0.8138003136434858,3.5393154486586496,2.164481872403711,0.0014311046297725838,0.024309312993590782,0.006556202938386734,4.3708266643229665,75.65379825653808,441.9071428571416
2025-01-17 16:00:00+00:00,104384.2,True,winner,0.01200000000000001,0.01200000000000001,take_profit,13,7.0,0.6763978992894626,0.9447018844609156,1.7578061363019328,1.2542518301205225,0.001333856251613419,0.027272438841242346,0.0017783297136534351,1.4506457628326344,74.8669289516317,516.1642857142849
2025-01-17 16:15:00+00:00,104537.1,False,not_opened,,,,,3.0,0.396162820845227,0.47446201711174846,0.9939440793712188,0.7355473219637078,0.001346483074302407,0.02815057411284562,0.001121432675732674,1.57652677434846,75.68293775190351,524.3714285714274
2025-01-17 16:30:00+00:00,104744.2,False,not_opened,,,,,2.0,0.46362211775239,0.6780837250951336,1.136930516670918,0.8286910661754934,0.0014076962930831272,0.02905762537596383,4.200886387022105e-05,1.034551972124872,76.8948460188289,539.0428571428555
2025-01-17 16:45:00+00:00,104923.9,False,not_opened,,,,,3.0,0.43503508347444253,0.8882167916767207,1.0221342896006045,0.7591545415185263,0.0014374128434000433,0.029987320056986268,0.00034226984974443386,0.8747114382939893,82.69204878968216,544.4214285714271
2025-01-18 13:30:00+00:00,103814.2,True,winner,0.005730429941183557,0.005730429941183557,max_holding,24,7.0,0.6989766364163045,0.7611508013129977,1.45846240495634,1.4251793611793533,0.00044137323927340155,0.010470519103630485,0.00223783190966808,1.4850969986982037,69.13317508389953,363.39285714285506
2025-01-18 13:45:00+00:00,104327.4,False,not_opened,,,,,7.0,0.8083162702787684,0.9072294849582486,1.663130320890658,1.680900151285958,0.0008719392275442495,0.011089098562832772,0.0037474299557716676,1.897094328283444,72.12448255470139,377.7142857142847
2025-01-18 15:15:00+00:00,104214.1,False,not_opened,,,,,3.0,0.45610034207524647,0.6438616495629228,0.689194499017697,0.7028048082427174,0.0004794606725022632,0.01271923684110582,0.0006173799661641493,0.875445952888252,64.95806986860414,374.35714285714283
2025-01-18 15:30:00+00:00,104628.2,False,not_opened,,,,,6.0,0.6143916913946458,0.6686943620177999,1.706977333164499,1.6527999159236992,0.0008137461441395377,0.013265391816293739,0.0030716782445799275,1.6183467678659904,70.00153562653571,407.79285714285754
2025-01-18 17:30:00+00:00,104069.7,False,not_opened,,,,,4.0,0.7260046496180591,1.0,0.705317404544379,0.6518626192648305,0.0002302077815794501,0.012428524875929532,0.00018933205189809794,0.7569720424380587,48.76217050581796,461.9071428571427
2025-01-18 18:30:00+00:00,104195.2,False,not_opened,,,,,4.0,0.8381852551984768,0.8381852551984768,0.6195830405247215,0.585482315366737,0.00029691360868389083,0.012435206532646997,7.870463685485799e-05,0.5123358665302186,51.35294432835022,451.7642857142855
2025-01-19 02:00:00+00:00,104819.6,True,loser,-0.00014119496735343073,-0.00014119496735343073,max_holding,24,7.0,0.9794557097118542,0.9797225186766509,1.5761143818334664,1.4649208520617747,0.0005005373086601761,0.012323363235071853,0.0015220671066297623,1.6417894890385794,67.42333132892392,255.84999999999854
2025-01-19 02:15:00+00:00,105165.8,False,not_opened,,,,,7.0,0.6388632589038583,0.7709909577412943,2.278805719091621,1.9116083352231086,0.0007686895535650162,0.012843445654902204,0.0032300776897599653,2.9428342185053995,70.47549843317148,283.4785714285702
2025-01-19 05:45:00+00:00,105095.2,False,not_opened,,,,,7.0,0.6537963761863406,0.9678602243313017,1.2833217993080004,1.2331661346709424,0.00033728787893338996,0.013967417576186546,0.0007732302359685098,1.2054701843381548,48.55694546643761,375.94285714285587
2025-01-19 06:00:00+00:00,105117.1,False,not_opened,,,,,2.0,0.12823529411766418,0.6764705882352942,0.47058823529412713,0.4699099668298858,0.00032497185153523844,0.014115587219830231,6.659683512811804e-05,0.9386313478650359,50.46514538400574,361.77142857142775
2025-01-19 06:15:00+00:00,105290.0,False,not_opened,,,,,5.0,0.5247344461304831,0.874051593323217,0.9640140433001878,0.9255246579190273,0.00045106078752721324,0.014354215571322692,0.0011210197381244093,0.7863497061228584,59.51017948607576,356.0142857142845
2025-01-19 06:30:00+00:00,105451.9,False,not_opened,,,,,4.0,0.593475073313787,0.9083577712609932,0.7981275599765706,0.7942271299935247,0.0005549894697418623,0.014683694883565218,0.0011430578696780562,1.1295247353026134,68.13269222285939,343.4785714285691
2025-01-19 06:45:00+00:00,105554.0,False,not_opened,,,,,4.0,0.3697935530605181,0.7269105396595561,0.8077823288472639,0.7961197042407082,0.0005945515602632234,0.01505265756461389,0.0007309657375217306,1.1737707334456793,67.87762906309769,346.8071428571399
2025-01-19 09:45:00+00:00,105290.8,True,loser,-0.008000000000000007,-0.008000000000000007,stop_loss,2,7.0,0.6790168745414643,0.8462949376375714,2.993548387096818,2.4799532133342135,0.0004863520081943573,0.012091690580435766,0.005605330842499742,2.059428240581746,50.012306177701255,439.6857142857095
2025-01-19 12:45:00+00:00,104930.1,True,winner,0.0008939284342623921,0.0008939284342623921,max_holding,24,4.0,0.569907537125279,0.7453068086298804,0.7485318791946255,0.6614508869473045,0.00017948604422324266,0.010306876658185117,0.000500583537380718,0.5800275670521274,56.75221671734469,539.5714285714265
2025-01-19 13:00:00+00:00,105199.1,False,not_opened,,,,,5.0,0.6376777251184972,0.8156398104265679,0.8850671140939679,0.7875863172207876,0.00040693269513369934,0.010541094534889219,0.0016958513059293458,0.9786520448714157,56.87783572912696,535.8142857142842
2025-01-20 06:45:00+00:00,107554.0,True,winner,0.01200000000000001,0.01200000000000001,take_profit,1,4.0,0.5395229758475927,0.5395418007944133,9.306412053258665,5.639471309517508,0.004816295264665316,-0.005756025311239517,0.02684299767811322,9.54894274678337,91.79154108474489,941.9499999999981
