timestamp,entry_price,trade_opened,trade_result,exit_timestamp,exit_price,exit_reason,holding_candles,notional,gross_return,fees,gross_pnl,net_pnl,quality_score,body_to_range,close_location_value,range_expansion_ratio,atr_expansion_ratio,ema20_slope_pct,ema_alignment_strength,breakout_distance_pct,volume_ratio,rsi14,atr14
2025-01-04 17:30:00+00:00,97843.3,True,winner,2025-01-04 23:30:00+00:00,98174.6,max_holding,24,100.0,0.003386026432060273,0.08013544105728242,0.3386026432060273,0.25846720214874486,6,0.6288056206089397,0.7599531615925099,1.0026710499280973,1.1326193663543054,7.077301813084101e-05,0.004850481738484388,0.0005283959146921361,0.5049513843786158,50.78719264107567,181.30000000000084
2025-01-04 17:45:00+00:00,97982.5,False,not_opened,,,,,,,,,,6,0.6959999999999854,0.8225,1.1410965938266597,1.1182183795574525,0.0001992428906779016,0.004973822379602052,0.0010022197841450982,0.933831724622095,51.61739130434771,181.6214285714294
2025-01-04 18:00:00+00:00,98028.9,False,not_opened,,,,,,,,,,4,0.3589147286820803,0.8364341085270867,0.7354827674677108,1.0889411866778003,0.00022526108028739764,0.005123727117297145,0.00011119169959057155,0.7311885495094644,50.70435013732588,179.30000000000084
2025-01-04 20:30:00+00:00,98500.1,False,not_opened,,,,,,,,,,4,0.2791151594014461,0.4733246584255132,1.7526155249579072,1.04511422694914,0.000468927349304563,0.006742506778524982,0.0002223347996601905,2.4314279492054562,87.95229026761578,182.56428571428737
2025-01-05 06:45:00+00:00,98413.0,True,loser,2025-01-05 09:45:00+00:00,97625.696,stop_loss,12,100.0,-0.008000000000000037,0.07968,-0.8000000000000037,-0.8796800000000037,4,0.43069306930690726,0.64356435643567,1.2193859951706922,1.0680316751979886,0.00013529286234215368,0.006079295425895998,0.0005039984554886632,1.2234579234454863,64.25096793408167,130.7785714285731
2025-01-05 13:15:00+00:00,97925.0,True,winner,2025-01-05 19:15:00+00:00,98020.2,max_holding,24,100.0,0.0009721725810569017,0.08003888690324229,0.09721725810569017,0.017178371202447876,5,0.8686473807663087,0.9765441751368246,0.8583316555935502,1.04116343104802,0.0001369182461713276,0.0008187522617311858,5.105948429920858e-05,0.9725075257037379,68.3425547269667,149.6285714285706
2025-01-05 14:45:00+00:00,97811.1,False,not_opened,,,,,,,,,,5,0.5978189028420818,0.5981493721084111,1.6552704994255933,1.3093294174338155,8.051802763906084e-05,0.00022498469283237634,0.0006829490722423416,1.8472823930665134,54.71255673222413,204.7571428571412
2025-01-05 15:30:00+00:00,98031.2,False,not_opened,,,,,,,,,,4,0.43617021276594137,0.43617021276594137,1.9293151782138358,1.4202997566078797,0.00027158191660439293,0.0005997435889412983,0.0004488366968883376,2.5886460136546345,61.562822719449024,237.58571428571304
2025-01-05 22:15:00+00:00,98525.2,True,winner,2025-01-06 04:15:00+00:00,99219.9,max_holding,24,100.0,0.0070509879705902365,0.08028203951882361,0.7050987970590237,0.6248167575402,5,0.9124934106483602,0.9430680021085763,1.0086401701448775,1.0004915688494198,0.0003526055404871554,0.003936584785290687,0.00025577212733389113,0.5207941949103646,70.07375537799676,191.89999999999833
2025-01-05 22:30:00+00:00,98611.0,False,not_opened,,,,,,,,,,5,0.3518062397372749,0.44827586206896963,1.2912801484229692,1.0263789330148956,0.00040161176675203373,0.0042536760318167294,0.0007605642372554786,1.3560957597234158,69.47718154463429,194.6285714285685
2025-01-06 01:45:00+00:00,98735.7,False,not_opened,,,,,,,,,,7,0.7685142769888645,0.9018170713085915,2.577078209542525,1.331657797467698,0.00044390775433746505,0.004418310822532376,0.004173768960973501,2.5643903997492843,56.04919822978334,290.27857142857204
2025-01-06 02:00:00+00:00,99000.0,False,not_opened,,,,,,,,,,5,0.43549184379635103,0.54193442082715,2.2115735004737074,1.411046268880305,0.0006548154470124199,0.004949071241265476,0.00202020202020202,4.889074727062592,60.13865721434532,316.22857142857225
2025-01-06 03:30:00+00:00,99084.5,False,not_opened,,,,,,,,,,3,0.08302872062660145,0.29138381201045904,0.6195506235946868,1.2723079113978781,0.000483250484058426,0.00682623627627618,9.587776090104911e-05,0.7806729532928346,65.17236680746701,341.41428571428486
2025-01-06 04:00:00+00:00,99244.6,False,not_opened,,,,,,,,,,5,0.9041509433962484,0.9041509433962484,0.8884120891094093,1.1353057552805252,0.0005558503759200136,0.007497433921093496,0.00024585720532914365,0.8849955771352938,67.42704480065741,316.6428571428561
2025-01-06 08:00:00+00:00,99524.8,True,loser,2025-01-06 10:30:00+00:00,98728.60160000001,stop_loss,10,100.0,-0.007999999999999938,0.07968,-0.7999999999999938,-0.8796799999999938,7,0.7420430433464905,0.7720521370112203,1.3560506412364222,0.9410402206049282,0.0002598202596101652,0.010936228941506655,0.0013212787164606208,0.9881126880118805,60.1739997783442,263.4999999999979
2025-01-06 11:15:00+00:00,99200.5,True,winner,2025-01-06 14:45:00+00:00,100390.906,take_profit,14,100.0,0.012000000000000026,0.08048,1.2000000000000026,1.1195200000000027,7,0.6108726752503576,0.7951359084406128,1.4103831641815245,1.0075506542619872,0.00014912599735068005,0.007771336761236781,0.001956643363692782,1.7023833287084738,48.07850340793733,252.91428571428384
2025-01-06 13:45:00+00:00,99452.5,False,not_opened,,,,,,,,,,6,0.588406564319749,0.7853361566966511,1.460096618357495,1.1523977083312331,0.0002592608555358276,0.00827324023174663,0.0009874060481133917,1.0981780805565116,61.598523566155386,284.692857142858
2025-01-06 14:45:00+00:00,100702.1,False,not_opened,,,,,,,,,,6,0.6888699602498614,0.6888699602498614,4.367342889737608,1.7237047622212716,0.001401597383321075,0.00921689974504619,0.010447647069922135,7.450470183974103,71.36718082987078,463.10714285714494
2025-01-06 15:15:00+00:00,101640.3,True,winner,2025-01-06 21:15:00+00:00,102010.3,max_holding,24,100.0,0.0036402883501918037,0.08014561153400768,0.3640288350191804,0.2838832234851727,7,0.6055578598092054,0.9589381999170511,1.5858364393773334,1.827401908903502,0.001971206252761847,0.01224583444599059,0.0038400122785942474,2.2800037995115017,77.36706456863801,543.885714285716
2025-01-06 15:30:00+00:00,101930.0,False,not_opened,,,,,,,,,,6,0.8691869186918528,1.0,0.7234721453456235,1.7490706552635191,0.002049084060003425,0.013924527854391803,0.0025507701363680956,2.0214026679725023,77.71420938981757,548.3142857142874
2025-01-06 15:45:00+00:00,102104.5,False,not_opened,,,,,,,,,,5,0.271468574984448,0.47199751088985636,1.326687512254498,1.7285878429746373,0.002013529848382072,0.015565575704482085,0.0017090333922598906,1.9986825610962498,78.13332750862777,571.6785714285725
2025-01-10 07:30:00+00:00,94772.2,True,loser,2025-01-10 13:30:00+00:00,94014.0224,stop_loss,24,100.0,-0.007999999999999953,0.07968,-0.7999999999999953,-0.8796799999999952,6,0.6726105563480742,0.7748930099857305,2.462673458633422,1.0212850532592126,0.001017809129806611,-0.004771689600644867,0.004726069459187338,3.0569851266315595,78.36767840828395,293.62857142856956
2025-01-10 09:00:00+00:00,94777.6,False,not_opened,,,,,,,,,,4,0.5647607934656101,0.9708284714119026,0.8566716092164922,1.1022099617613184,0.0006385586519298426,-0.0013004502948487488,0.0005824160983187129,0.6750673231801358,66.46904729077654,319.64285714285506
2025-01-10 09:15:00+00:00,94897.0,False,not_opened,,,,,,,,,,4,0.5946215139441855,0.8605577689243048,0.6792044378298076,1.0877203327780511,0.0006968457898432178,-0.0006618495313232357,0.0011791732088474258,1.0654653950289694,72.50960959570257,316.2142857142847
2025-01-10 10:45:00+00:00,95160.0,False,not_opened,,,,,,,,,,7,0.629952456418398,0.7889593238246275,1.3077720207253651,1.0089270000788912,0.0006727042604285347,0.0019799512318457346,0.0021290458175704688,2.0076055577532066,66.64084588868681,296.87857142856956
2025-01-10 17:15:00+00:00,94326.0,True,winner,2025-01-10 17:45:00+00:00,95457.912,take_profit,2,100.0,0.011999999999999964,0.08048,1.1999999999999964,1.1195199999999965,5,0.9421298938477214,0.9998858577787857,1.0842620495906745,1.3824464435615889,0.0004490699066000251,-0.004054678131306639,0.0035091067150096475,0.6089265159098987,55.84387265590926,875.7714285714256
2025-01-10 17:30:00+00:00,94380.7,False,not_opened,,,,,,,,,,4,0.12431818181817521,0.8424999999999934,0.5367064520654068,1.261554789182956,0.0004612627834924188,-0.0035989353483122668,0.0005785081060003927,0.46077183807333627,52.12464142735548,837.1785714285694
2025-01-10 17:45:00+00:00,95759.2,False,not_opened,,,,,,,,,,6,0.8293225845265325,0.9258212008181909,1.8713094775711951,1.3102152820714088,0.0017823237291880083,-0.0019157213356569337,0.013671793415149637,1.8155157588050956,59.33027166709061,913.4928571428557
2025-01-11 11:30:00+00:00,94706.5,True,loser,2025-01-11 17:15:00+00:00,93948.848,stop_loss,23,100.0,-0.00800000000000002,0.07968,-0.8000000000000019,-0.8796800000000019,6,0.7206582936336006,0.7773928107406,1.5769703592405044,1.0104758726157688,0.00039044011271112975,-0.00021551137334330128,0.0008214853257168506,1.6404902730162694,66.57526475037841,144.89285714285612
2025-01-11 14:30:00+00:00,94510.0,False,not_opened,,,,,,,,,,6,0.6716904276985506,0.6720977596741344,1.7316780701135766,1.045092583466644,0.00011351736358710277,0.0002559342042028185,0.0010094169929107414,1.4464570431976802,52.58801141769715,147.69285714285692
2025-01-11 16:30:00+00:00,94622.1,False,not_opened,,,,,,,,,,7,0.7882882882882724,0.7983367983368125,1.972591504049785,1.075105451492321,0.00021219327122636776,0.00044904119899553344,0.0017025620864470966,2.0425615167645876,57.73327652322161,153.6571428571437
2025-01-12 12:00:00+00:00,94384.4,True,winner,2025-01-12 18:00:00+00:00,95155.7,max_holding,24,100.0,0.008171901288772328,0.0803268760515509,0.8171901288772329,0.736863252825682,6,0.6525297619047332,0.9538690476190156,1.679685059051443,1.290486701218761,0.00022995716689741975,-0.002006971624565033,0.0007935633430947718,1.108513469934383,55.38184004810555,179.36428571428718
2025-01-12 13:15:00+00:00,94597.9,False,not_opened,,,,,,,,,,4,0.44354838709676325,0.6226655348047261,1.28364389233957,1.1285072151981854,0.0003495583022531701,-0.0009223614215026385,0.0010454777537344294,1.247908422604204,79.36873906821415,178.16428571428696
2025-01-12 14:00:00+00:00,94804.8,False,not_opened,,,,,,,,,,6,0.700381679389313,0.7007633587786481,1.3423506506814102,1.118335279392409,0.0004743668578907022,-1.3378695054297655e-05,0.0011623884022749595,1.2826761554252601,78.5341339250754,187.7928571428586
2025-01-12 15:15:00+00:00,95222.8,False,not_opened,,,,,,,,,,7,0.7042694868781992,0.7111894503198867,3.607460788469641,1.330035335689045,0.000719642338237067,0.0017818592351817057,0.0029121176861004183,3.480347778357293,77.82412998133718,241.97142857143004
2025-01-12 17:00:00+00:00,95108.2,False,not_opened,,,,,,,,,,4,0.46669771774565283,0.6441546343735232,0.9375545851528834,1.1590827050257784,0.0003717433607168177,0.003492168057670592,0.0007244380610714343,0.7032182346422038,67.483370288248,243.11428571428718
2025-01-12 17:30:00+00:00,95199.9,False,not_opened,,,,,,,,,,5,0.5163043478260821,0.8788363171355231,1.337809806898624,1.1194561228503745,0.00040240088110673957,0.004016084486519869,0.00016071445453186777,0.6954888929159755,61.566836465834726,240.87857142857268
2025-01-12 23:45:00+00:00,94499.9,True,winner,2025-01-13 00:30:00+00:00,95633.8988,take_profit,3,100.0,0.012000000000000012,0.08048,1.2000000000000013,1.1195200000000014,4,0.59348680516565,0.8439079169005936,0.791080907011308,1.2223526128614568,0.00010527205628851433,-0.0006844766827615172,0.0007322759071702414,0.7043913331979829,43.65605658709093,244.03571428571533
2025-01-13 00:15:00+00:00,95228.7,False,not_opened,,,,,,,,,,7,0.6094934527911846,0.708218470020675,4.29385218613592,1.5480272029978617,0.0008123682297433253,0.00016430368152081667,0.006709111853884325,3.635576477619154,61.61960402466736,324.2857142857153
2025-01-14 08:00:00+00:00,95501.0,True,winner,2025-01-14 09:30:00+00:00,96647.012,take_profit,6,100.0,0.012000000000000025,0.08048,1.2000000000000024,1.1195200000000023,7,0.8990314448719762,0.8991641236566269,3.1294635442617555,1.0102572416929798,0.0006174599009435121,0.010890264573235173,0.004473251588988566,3.9239116407455388,62.75555555555556,251.4714285714269
2025-01-14 09:00:00+00:00,95827.0,False,not_opened,,,,,,,,,,6,0.9038322487346475,0.9954205832730918,1.4788807699162305,1.2112063391976244,0.0007467697201404901,0.012331664766655705,0.00030367224268740354,1.9290371587724924,65.81821201677508,297.73571428571034
2025-01-14 09:15:00+00:00,96379.6,False,not_opened,,,,,,,,,,7,0.8132175448925418,0.9205181042095977,2.236634184882848,1.3195122864956579,0.0012178300018964028,0.013229554626566236,0.00571386475976256,4.067527924873381,76.83764063117775,327.0571428571399
2025-01-14 09:30:00+00:00,96739.9,False,not_opened,,,,,,,,,,6,0.5687450670875901,0.8263614838200474,1.939444036247869,1.4096379926239697,0.0014524491029995294,0.014349835813808755,0.0031662220035372,2.598460367886133,81.52209385810295,356.4214285714261
2025-01-14 09:45:00+00:00,97130.0,True,loser,2025-01-14 11:15:00+00:00,96352.96,stop_loss,6,100.0,-0.007999999999999934,0.07968,-0.7999999999999934,-0.8796799999999934,5,0.5543401051285698,0.6819150447506804,1.9936556490214379,1.5130019104736165,0.0016913443635216934,0.015664628811691946,0.002883764027591947,3.9587751576546655,84.05413271245615,394.2785714285689
2025-01-14 17:45:00+00:00,96481.3,True,loser,2025-01-14 23:45:00+00:00,96514.9,max_holding,24,100.0,0.0003482540139901853,0.08001393016055962,0.03482540139901853,-0.045188528761541086,6,0.7872010628875009,0.958591674047837,0.7735393364279577,1.186731500512037,0.0003488775507656919,0.015528735107459639,0.002407720459819705,0.6234578601920325,46.9097797774094,591.8357142857141
2025-01-15 01:30:00+00:00,97245.3,True,loser,2025-01-15 07:30:00+00:00,97200.0,max_holding,24,100.0,-0.0004658322818686652,0.07998136670872524,-0.04658322818686652,-0.12656459489559177,5,0.3592315901814363,0.6499466382070438,1.6667556077343118,1.0587411921189882,0.000517654841571276,0.0160966163079019,0.0007589055717860185,2.7043315590438897,68.19943793003188,309.5785714285729
2025-01-15 03:45:00+00:00,97288.7,False,not_opened,,,,,,,,,,6,0.7525773195876134,0.9742268041237115,0.9637779628574423,1.1930879917608272,0.0003978699607327423,0.01605999499929271,0.0010062833607602341,0.5980901960003493,52.719936928998855,364.08571428571406
2025-01-15 12:30:00+00:00,97047.2,True,winner,2025-01-15 13:30:00+00:00,98211.7664,take_profit,4,100.0,0.01199999999999996,0.08048,1.199999999999996,1.119519999999996,7,0.7811468970934754,0.8119402985074673,2.503392263672295,1.0817302114032414,0.00018813344496943843,0.010648906268573533,0.003010906033352813,1.9197948616774811,45.00806908884701,266.37142857142834
2025-01-15 13:15:00+00:00,97244.5,False,not_opened,,,,,,,,,,7,0.7086186065243665,0.8894482480870013,1.9181891923210281,1.0416842841519949,0.0003594387425323242,0.010668986933258495,0.0007979885751894022,2.070790110580018,61.951518870819335,259.56428571428427
2025-01-15 13:30:00+00:00,98457.5,False,not_opened,,,,,,,,,,7,0.8920508860945738,0.8952864181189831,4.282205498000426,1.3166459827657442,0.0014945367412169503,0.011771084545387386,0.01176243556864643,8.922404514651854,75.97054453846673,335.3285714285698
2025-01-15 13:45:00+00:00,98916.1,True,winner,2025-01-15 19:45:00+00:00,99807.4,max_holding,24,100.0,0.009010666615444689,0.08036042666461779,0.9010666615444689,0.8207062348798511,7,0.8193675183133968,0.8500982669287215,1.6689030026537781,1.361671686130161,0.0017874786105497283,0.013200655743770226,0.0031966484727967604,3.0811582671483606,77.99207241318138,356.2142857142836
2025-01-16 15:45:00+00:00,99258.3,True,winner,2025-01-16 20:00:00+00:00,100449.3996,take_profit,17,100.0,0.012000000000000012,0.08048,1.2000000000000013,1.1195200000000014,7,0.885642362671944,0.9854355839252027,2.1171947122476804,1.5743881935363344,0.0005036355286712927,0.006715700089398779,0.007659812831773291,1.6518211609849247,50.973837209302296,601.9785714285723
2025-01-16 16:00:00+00:00,99366.0,False,not_opened,,,,,,,,,,4,0.1632591246403187,0.33045585339996386,1.2173111490067805,1.5695279392924022,0.0005584022327818558,0.007141732373787008,0.0009208381136404807,2.0614013342743593,50.53526910104116,625.664285714287
2025-01-16 17:30:00+00:00,99956.5,False,not_opened,,,,,,,,,,4,0.2478050528579134,0.3415158573732375,0.935687221272179,1.3293599581880453,0.0008198508700506394,0.009655907566199629,0.000915398198216224,1.2102731177897526,58.27705266353016,664.0357142857164
2025-01-17 01:30:00+00:00,101616.5,True,loser,2025-01-17 02:45:00+00:00,100803.568,stop_loss,5,100.0,-0.008000000000000005,0.07968,-0.8000000000000006,-0.8796800000000006,7,0.9581401510133812,0.9672142005563652,4.1021600326042655,1.1096438605092995,0.0015294511214255552,0.014075005442862205,0.013236039422731544,6.441922695565169,75.64631058241578,374.2357142857155
2025-01-17 04:45:00+00:00,101424.9,True,winner,2025-01-17 10:45:00+00:00,102289.0,max_holding,24,100.0,0.008519604160319662,0.08034078416641278,0.8519604160319663,0.7716196318655535,6,0.8104522068778391,0.935282967776852,0.9396827012379027,1.1442932144698752,0.0005294367199706491,0.018683311479260077,0.0018476725143430676,0.5403066037783484,69.82026092175508,445.4071428571427
2025-01-17 10:15:00+00:00,102190.1,False,not_opened,,,,,,,,,,6,0.7267334074898113,0.8898776418242588,0.9917446542499385,1.0978835630680215,0.0004850757492110469,0.02123545971627517,0.0008826686733843262,1.3560230832479345,70.36279255451859,297.9428571428538
2025-01-17 10:30:00+00:00,102336.3,False,not_opened,,,,,,,,,,5,0.33348540145984074,0.4696624087591347,1.5919530838644533,1.1551862311349395,0.0005743104083439454,0.02150843383552101,0.0011384034795082487,2.3952943012440926,69.44958847736604,312.48571428571137
2025-01-17 12:00:00+00:00,102486.2,True,winner,2025-01-17 15:00:00+00:00,103716.0344,take_profit,12,100.0,0.012000000000000068,0.08048000000000001,1.2000000000000068,1.1195200000000067,7,0.7703591299949311,0.8829033889731827,1.3852298206277922,0.9983097743814714,0.0004883658960377675,0.02220882069892555,0.0007249756552589803,0.8509834682451454,65.3175727203396,274.8571428571408
2025-01-17 12:30:00+00:00,102665.0,False,not_opened,,,,,,,,,,5,0.4165352556882104,0.8220319891867515,1.5236493444085892,0.9830370890536747,0.0005654903649250006,0.022623521633137213,0.0002503287391028792,1.4310186102277371,64.8650125696796,272.4785714285702
2025-01-17 14:45:00+00:00,103322.0,False,not_opened,,,,,,,,,,7,0.9856807511737123,1.0,2.382683595279381,1.3121585826145217,0.0008784209187282073,0.023430942085097696,0.0012398133988889668,2.9003502182924774,68.74151780801817,386.38571428571385
2025-01-17 15:00:00+00:00,103999.4,False,not_opened,,,,,,,,,,7,0.7083115525352849,0.8138003136434858,2.469693644379609,1.4630922003258848,0.0014099183526112952,0.024309312993590782,0.006513499116341,4.3708266643229665,75.65379825653808,441.9071428571416
2025-01-17 16:00:00+00:00,104384.2,True,winner,2025-01-17 19:15:00+00:00,105636.8104,take_profit,13,100.0,0.012000000000000049,0.08048,1.2000000000000048,1.119520000000005,7,0.6763978992894626,0.9447018844609156,1.4634973381709586,1.5140477305417024,0.0013154329674969648,0.027272438841242346,0.001775172870990082,1.4506457628326344,74.8669289516317,516.1642857142849
2025-01-17 16:15:00+00:00,104537.1,False,not_opened,,,,,,,,,,4,0.396162820845227,0.47446201711174846,0.8594698784441707,1.4877533732434607,0.0013277117890614178,0.02815057411284562,0.0011201764732330036,1.57652677434846,75.68293775190351,524.3714285714274
2025-01-17 16:30:00+00:00,104744.2,False,not_opened,,,,,,,,,,3,0.46362211775239,0.6780837250951336,0.9665902107586426,1.475491408477827,0.001387192463354371,0.029057625375963826,4.200709919970919e-05,1.034551972124872,76.8948460188289,539.0428571428555
2025-01-17 16:45:00+00:00,104923.9,False,not_opened,,,,,,,,,,4,0.43503508347444253,0.8882167916767207,0.8638582043537875,1.4361568826959843,0.0014160407738513855,0.029987320056986268,0.00034215274117712155,0.8747114382939893,82.69204878968216,544.4214285714271
2025-01-18 13:30:00+00:00,103814.2,True,winner,2025-01-18 19:30:00+00:00,104409.1,max_holding,24,100.0,0.005730429941183468,0.08022921719764733,0.5730429941183468,0.4928137769206995,7,0.6989766364163045,0.7611508013129977,1.5247151647186883,0.992559946231051,0.0004393371667549543,0.010470519103630485,0.0022328351998089175,1.4850969986982037,69.13317508389953,363.39285714285506
2025-01-18 13:45:00+00:00,104327.4,False,not_opened,,,,,,,,,,7,0.8083162702787684,0.9072294849582486,1.766383351649148,1.039084552361473,0.0008640287318218379,0.011089098562832772,0.0037334391540477384,1.897094328283444,72.12448255470139,377.7142857142847
2025-01-18 15:15:00+00:00,104214.1,False,not_opened,,,,,,,,,,4,0.45610034207524647,0.6438616495629228,0.6996596106797315,1.0285162558946916,0.0004770589967145891,0.01271923684110582,0.0006169990433156637,0.875445952888252,64.95806986860414,374.35714285714283
2025-01-18 15:30:00+00:00,104628.2,False,not_opened,,,,,,,,,,6,0.6143916913946458,0.6686943620177999,1.7248880358285381,1.113630666928056,0.0008068521296409235,0.013265391816293739,0.003062271930511986,1.6183467678659904,70.00153562653571,407.79285714285754
2025-01-18 17:30:00+00:00,104069.7,False,not_opened,,,,,,,,,,5,0.7260046496180591,1.0,0.673285481093874,1.1313608100968189,0.00022965266934829056,0.012428524875929532,0.0001892962120578525,0.7569720424380587,48.76217050581796,461.9071428571427
2025-01-18 18:30:00+00:00,104195.2,False,not_opened,,,,,,,,,,5,0.8381852551984768,0.8381852551984768,0.5924316575767415,1.052304072901094,0.00029599082977711485,0.012435206532646997,7.869844292248673e-05,0.5123358665302186,51.35294432835022,451.7642857142855
2025-01-19 02:00:00+00:00,104819.6,True,loser,2025-01-19 08:00:00+00:00,104804.8,max_holding,24,100.0,-0.00014119496735346163,0.07999435220130587,-0.014119496735346165,-0.09411384893665203,7,0.9794557097118542,0.9797225186766509,1.5614389568188152,1.0339164068814226,0.0004979204173312847,0.012323363235071853,0.0015197539391488127,1.6417894890385794,67.42333132892392,255.84999999999854
2025-01-19 02:15:00+00:00,105165.8,False,not_opened,,,,,,,,,,7,0.6388632589038583,0.7709909577412943,2.1314086806033408,1.1477313313272801,0.0007625349507310359,0.012843445654902202,0.0032196778800713333,2.9428342185053995,70.47549843317148,283.4785714285702
2025-01-19 05:45:00+00:00,105095.2,False,not_opened,,,,,,,,,,7,0.6537963761863406,0.9678602243313017,1.2945381436390209,1.212422772318282,0.00033609758170856846,0.013967417576186546,0.0007726328129162615,1.2054701843381548,48.55694546643761,375.94285714285587
2025-01-19 06:00:00+00:00,105117.1,False,not_opened,,,,,,,,,,3,0.12823529411766418,0.6764705882352942,0.47591719040886943,1.1411692207860984,0.00032386675196585256,0.014115587219830233,6.659240028501546e-05,0.9386313478650359,50.46514538400574,361.77142857142775
2025-01-19 06:15:00+00:00,105290.0,False,not_opened,,,,,,,,,,5,0.5247344461304831,0.874051593323217,0.932094312668846,1.1023052603992156,0.0004489345713237611,0.014354215571322692,0.0011197644600626287,0.7863497061228584,59.51017948607576,356.0142857142845
2025-01-19 06:30:00+00:00,105451.9,False,not_opened,,,,,,,,,,5,0.593475073313787,0.9083577712609932,0.7721483158788267,1.047001521937451,0.0005517740673726893,0.01468369488356522,0.0011417527801774476,1.1295247353026134,68.13269222285939,343.4785714285691
2025-01-19 06:45:00+00:00,105554.0,False,not_opened,,,,,,,,,,5,0.3697935530605181,0.7269105396595561,0.7639417290372364,1.0402913921474048,0.0005908629262785824,0.015052657564613887,0.0007304318168899883,1.1737707334456793,67.87762906309769,346.8071428571399
2025-01-19 09:45:00+00:00,105290.8,True,loser,2025-01-19 10:15:00+00:00,104448.4736,stop_loss,2,100.0,-0.00800000000000005,0.07968,-0.800000000000005,-0.879680000000005,7,0.6790168745414643,0.8462949376375714,2.5922712090054376,1.2389077742690506,0.00048388097511259615,0.012091690580435766,0.005574086244952158,2.059428240581746,50.012306177701255,439.6857142857095
2025-01-19 12:45:00+00:00,104930.1,True,winner,2025-01-19 18:45:00+00:00,105023.9,max_holding,24,100.0,0.0008939284342623171,0.08003575713737049,0.0893928434262317,0.009357086288861213,5,0.569907537125279,0.7453068086298804,0.6867555658180763,1.1702964084728003,0.0001791484204893455,0.010306876658185117,0.0005003330788782246,0.5800275670521274,56.75221671734469,539.5714285714265
2025-01-19 13:00:00+00:00,105199.1,False,not_opened,,,,,,,,,,6,0.6376777251184972,0.8156398104265679,0.8072306441585801,1.1368375747141803,0.00040520135350571954,0.01054109453488922,0.0016929802631391886,0.9786520448714157,56.87783572912696,535.8142857142842
